longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-117.88,33.6,31.0,5488.0,1055.0,1938.0,964.0,8.8742,500001.0
-117.88,33.55,27.0,2278.0,316.0,772.0,304.0,10.1275,500001.0
-117.89,33.89,17.0,1671.0,192.0,678.0,206.0,13.1107,467600.0
-117.9,33.88,28.0,2696.0,346.0,947.0,356.0,9.0055,375400.0
-117.9,33.63,26.0,4486.0,554.0,1598.0,549.0,10.1454,500001.0
-117.9,33.61,19.0,2897.0,413.0,860.0,367.0,13.1738,500001.0
-117.91,33.9,27.0,829.0,114.0,383.0,133.0,9.3125,293500.0
-117.91,33.62,35.0,2426.0,359.0,937.0,387.0,9.2175,500001.0
-117.91,33.61,38.0,1232.0,178.0,410.0,171.0,11.075,500001.0
-117.91,33.61,36.0,3082.0,455.0,771.0,365.0,11.216,500001.0
-117.92,34.07,38.0,175.0,22.0,129.0,20.0,9.7066,182500.0
-117.92,33.91,27.0,2558.0,310.0,891.0,316.0,9.5561,411800.0
-117.92,33.61,37.0,1244.0,173.0,394.0,154.0,10.3682,500001.0
-117.92,33.61,36.0,1025.0,150.0,316.0,126.0,10.3048,500001.0
-117.93,33.9,30.0,2629.0,331.0,956.0,319.0,9.9071,500001.0
-117.93,33.67,27.0,3512.0,472.0,1391.0,481.0,8.1001,336500.0
-117.93,33.66,18.0,2043.0,250.0,702.0,246.0,9.6062,414700.0
-117.94,33.9,27.0,2029.0,242.0,711.0,254.0,9.7956,500001.0
-117.94,33.67,26.0,2552.0,314.0,925.0,323.0,8.1839,367000.0
-117.95,33.97,33.0,1113.0,145.0,424.0,137.0,8.3474,500001.0
-117.95,33.67,25.0,1799.0,233.0,810.0,265.0,8.289,372400.0
-117.97,33.89,14.0,923.0,136.0,420.0,130.0,10.2252,462800.0
-117.99,33.97,18.0,4078.0,484.0,1490.0,482.0,10.8034,500001.0
-117.99,33.95,30.0,2217.0,284.0,851.0,291.0,10.4835,498600.0
-117.99,33.89,23.0,2111.0,306.0,979.0,288.0,8.5621,347800.0
-118.01,33.69,3.0,945.0,115.0,337.0,123.0,11.5199,500001.0
-118.02,34.17,32.0,3868.0,548.0,1558.0,528.0,9.4667,500001.0
-118.02,33.98,23.0,1995.0,306.0,707.0,293.0,8.6677,332700.0
-118.03,34.16,39.0,2731.0,366.0,1034.0,338.0,9.8098,500001.0
-118.04,34.13,35.0,249.0,31.0,268.0,29.0,15.0001,500001.0
-118.05,34.15,32.0,5131.0,665.0,1877.0,622.0,8.2004,500001.0
-118.05,33.82,21.0,2997.0,372.0,1323.0,372.0,8.6123,386700.0
-118.05,33.78,18.0,3414.0,434.0,1272.0,454.0,8.7015,390900.0
-118.05,33.71,25.0,4150.0,570.0,1424.0,547.0,8.8281,461600.0
-118.06,34.14,40.0,2662.0,379.0,1151.0,387.0,8.4889,500001.0
-118.06,33.73,16.0,4392.0,602.0,1490.0,578.0,10.5424,500001.0
-118.06,33.72,22.0,4311.0,531.0,1426.0,533.0,9.8177,500001.0
-118.06,33.72,14.0,2665.0,331.0,964.0,319.0,15.0001,500001.0
-118.07,33.81,22.0,2711.0,352.0,1305.0,368.0,8.5407,398800.0
-118.07,33.73,13.0,1822.0,313.0,643.0,303.0,9.8346,401700.0
-118.07,33.67,13.0,5126.0,711.0,2429.0,718.0,9.5268,437900.0
-118.08,34.13,46.0,1238.0,147.0,377.0,145.0,8.4546,500001.0
-118.09,34.18,34.0,3113.0,409.0,1139.0,418.0,10.2289,500001.0
-118.09,33.71,19.0,1397.0,271.0,491.0,197.0,8.7397,500001.0
-118.1,34.13,44.0,1917.0,265.0,754.0,257.0,12.4237,500001.0
-118.1,34.12,50.0,1835.0,231.0,636.0,211.0,11.6471,500001.0
-118.11,34.19,50.0,1430.0,186.0,620.0,201.0,9.532,483300.0
-118.11,34.12,52.0,2954.0,371.0,1152.0,347.0,11.5609,500001.0
-118.12,34.19,52.0,2405.0,299.0,970.0,319.0,8.7835,444100.0
-118.12,34.13,52.0,2935.0,341.0,975.0,327.0,11.706,500001.0
-118.12,34.12,52.0,2907.0,317.0,956.0,279.0,15.0001,500001.0
-118.12,34.11,52.0,2787.0,353.0,1057.0,364.0,10.2317,500001.0
-118.13,34.12,46.0,3156.0,430.0,1109.0,423.0,10.7397,500001.0
-118.14,34.11,52.0,2742.0,422.0,1153.0,414.0,8.1124,500001.0
-118.16,34.14,27.0,1551.0,254.0,816.0,233.0,8.2435,500001.0
-118.17,34.14,45.0,2257.0,285.0,759.0,305.0,11.7894,500001.0
-118.18,34.2,44.0,1473.0,250.0,668.0,239.0,8.72,415900.0
-118.18,34.19,48.0,1371.0,164.0,528.0,155.0,15.0001,500001.0
-118.18,34.17,43.0,4269.0,591.0,1467.0,582.0,9.0702,500001.0
-118.18,34.16,34.0,5012.0,746.0,1699.0,715.0,9.4987,500001.0
-118.19,34.19,34.0,2061.0,260.0,825.0,254.0,15.0001,500001.0
-118.21,34.22,37.0,2260.0,322.0,941.0,303.0,8.3695,500001.0
-118.21,34.18,14.0,2672.0,335.0,1113.0,318.0,12.1579,500001.0
-118.22,34.23,34.0,3296.0,483.0,1268.0,478.0,8.4802,500001.0
-118.22,34.06,52.0,48.0,6.0,41.0,10.0,10.2264,112500.0
-118.23,34.18,45.0,2332.0,343.0,943.0,339.0,8.1132,446600.0
-118.24,34.16,52.0,2187.0,284.0,733.0,274.0,9.5823,406200.0
-118.29,34.11,49.0,2850.0,379.0,1113.0,380.0,12.9591,500001.0
-118.3,34.11,25.0,1590.0,218.0,568.0,206.0,8.4389,500001.0
-118.32,34.07,52.0,2980.0,366.0,967.0,359.0,11.2185,500001.0
-118.32,34.07,52.0,2156.0,306.0,861.0,311.0,8.8062,500001.0
-118.32,34.06,52.0,955.0,100.0,457.0,120.0,15.0001,500001.0
-118.32,33.75,37.0,1080.0,135.0,366.0,142.0,11.6677,500001.0
-118.32,33.75,33.0,2996.0,398.0,1048.0,387.0,9.267,500001.0
-118.33,34.07,52.0,2248.0,255.0,813.0,265.0,15.0001,500001.0
-118.33,34.06,52.0,1841.0,240.0,693.0,218.0,15.0001,500001.0
-118.34,34.08,52.0,1721.0,195.0,688.0,196.0,15.0001,500001.0
-118.34,34.08,52.0,1430.0,186.0,547.0,178.0,10.3661,500001.0
-118.34,34.08,52.0,1421.0,163.0,495.0,167.0,10.586,500001.0
-118.34,33.76,34.0,5586.0,674.0,1871.0,636.0,15.0001,500001.0
-118.35,34.15,52.0,1680.0,238.0,493.0,211.0,9.042,500001.0
-118.36,34.12,26.0,3902.0,610.0,1468.0,632.0,8.5136,500001.0
-118.36,33.8,34.0,2629.0,369.0,966.0,375.0,10.1241,500001.0
-118.36,33.79,34.0,5166.0,704.0,2071.0,668.0,8.3609,500001.0
-118.37,34.13,28.0,4287.0,627.0,1498.0,615.0,8.5677,500001.0
-118.37,34.12,34.0,2821.0,399.0,843.0,391.0,11.615,500001.0
-118.37,34.11,42.0,5518.0,979.0,1863.0,957.0,8.5842,500001.0
-118.37,33.99,32.0,4018.0,564.0,1400.0,568.0,8.6718,439100.0
-118.37,33.79,36.0,1596.0,234.0,654.0,223.0,8.2064,500001.0
-118.38,34.1,39.0,3798.0,586.0,975.0,525.0,9.3092,500001.0
-118.38,33.81,36.0,1018.0,148.0,329.0,169.0,10.5045,500001.0
-118.38,33.81,20.0,1975.0,306.0,703.0,292.0,8.5491,410300.0
-118.38,33.8,36.0,4421.0,702.0,1433.0,624.0,8.0838,500001.0
-118.39,34.08,52.0,3759.0,464.0,1407.0,422.0,15.0001,500001.0
-118.39,33.9,7.0,4314.0,725.0,1699.0,718.0,8.2037,500001.0
-118.39,33.88,31.0,1448.0,244.0,607.0,259.0,8.1513,500001.0
-118.4,34.41,22.0,4443.0,560.0,1573.0,496.0,10.0285,500001.0
-118.4,34.11,32.0,5578.0,753.0,1567.0,697.0,15.0001,500001.0
-118.4,34.1,27.0,3979.0,510.0,1351.0,520.0,15.0001,500001.0
-118.4,34.09,45.0,2686.0,283.0,857.0,259.0,15.0001,500001.0
-118.4,34.08,52.0,3815.0,439.0,1266.0,413.0,15.0001,500001.0
-118.4,34.06,52.0,1871.0,326.0,646.0,284.0,8.2961,500001.0
-118.4,34.05,43.0,1028.0,145.0,394.0,149.0,10.4519,500001.0
-118.4,34.04,40.0,2079.0,268.0,720.0,282.0,9.272,500001.0
-118.4,34.03,36.0,1831.0,296.0,871.0,269.0,8.1484,500001.0
-118.4,33.89,36.0,2127.0,314.0,807.0,306.0,8.1596,500001.0
-118.4,33.88,36.0,1543.0,214.0,474.0,187.0,9.3399,500001.0
-118.4,33.78,26.0,5005.0,776.0,2357.0,790.0,8.5421,500001.0
-118.4,33.78,24.0,4787.0,562.0,1653.0,548.0,12.9758,500001.0
-118.41,34.07,52.0,3562.0,394.0,1163.0,361.0,15.0001,500001.0
-118.41,34.04,52.0,2113.0,332.0,800.0,327.0,11.1768,500001.0
-118.41,34.04,52.0,1907.0,261.0,681.0,249.0,10.9805,500001.0
-118.41,33.9,39.0,2311.0,404.0,1044.0,380.0,8.468,472100.0
-118.41,33.89,35.0,1194.0,292.0,507.0,295.0,9.0812,500001.0
-118.41,33.75,4.0,311.0,51.0,128.0,46.0,9.8091,500001.0
-118.42,34.13,38.0,3830.0,518.0,1292.0,516.0,12.7823,500001.0
-118.42,34.08,48.0,2413.0,261.0,770.0,248.0,15.0001,500001.0
-118.42,34.08,46.0,1399.0,148.0,410.0,152.0,15.0001,500001.0
-118.42,34.06,44.0,533.0,90.0,291.0,97.0,10.8045,500001.0
-118.42,33.78,36.0,2093.0,303.0,802.0,300.0,8.0957,500001.0
-118.43,34.17,42.0,777.0,102.0,284.0,113.0,11.2093,500001.0
-118.43,34.14,44.0,1693.0,239.0,498.0,216.0,10.9237,500001.0
-118.43,34.13,37.0,4400.0,695.0,1521.0,666.0,8.2954,500001.0
-118.43,34.08,46.0,778.0,90.0,238.0,93.0,15.0001,500001.0
-118.43,34.07,34.0,3203.0,483.0,949.0,439.0,10.3467,500001.0
-118.43,34.02,42.0,1528.0,244.0,634.0,242.0,8.1631,500001.0
-118.44,34.5,5.0,1514.0,220.0,1355.0,215.0,8.1344,359000.0
-118.44,34.09,36.0,3129.0,392.0,862.0,334.0,15.0001,500001.0
-118.44,34.07,35.0,1973.0,332.0,1257.0,296.0,8.9565,500001.0
-118.44,33.79,27.0,2141.0,260.0,635.0,240.0,11.6648,500001.0
-118.45,34.06,52.0,204.0,34.0,1154.0,28.0,9.337,500001.0
-118.45,33.8,31.0,4803.0,575.0,1490.0,577.0,11.9993,500001.0
-118.46,33.97,19.0,2461.0,521.0,777.0,447.0,10.0,500001.0
-118.46,33.77,28.0,3065.0,406.0,1101.0,391.0,10.5536,500001.0
-118.47,34.15,43.0,804.0,117.0,267.0,110.0,8.2269,500001.0
-118.47,34.14,36.0,2873.0,420.0,850.0,379.0,8.153,500001.0
-118.47,34.06,45.0,3030.0,433.0,916.0,399.0,9.4664,500001.0
-118.48,34.16,32.0,2108.0,309.0,769.0,274.0,8.7172,500001.0
-118.48,34.07,40.0,3351.0,484.0,1564.0,523.0,8.5153,500001.0
-118.48,34.07,37.0,4042.0,549.0,1318.0,542.0,12.8665,500001.0
-118.48,34.07,29.0,4767.0,777.0,1500.0,638.0,10.7937,500001.0
-118.48,34.05,48.0,3623.0,528.0,1282.0,516.0,9.5221,500001.0
-118.48,34.04,47.0,1956.0,277.0,724.0,277.0,8.9616,500001.0
-118.48,33.96,16.0,895.0,181.0,237.0,149.0,12.0088,500001.0
-118.49,34.29,26.0,4516.0,611.0,1714.0,581.0,9.2873,431800.0
-118.49,34.15,33.0,2829.0,360.0,1010.0,363.0,10.3587,500001.0
-118.49,34.14,28.0,3539.0,441.0,1190.0,421.0,10.6796,500001.0
-118.49,34.13,24.0,4394.0,535.0,1443.0,528.0,11.2979,500001.0
-118.49,34.07,36.0,2929.0,366.0,1054.0,352.0,13.5728,500001.0
-118.49,34.06,42.0,2861.0,360.0,829.0,310.0,15.0001,500001.0
-118.49,34.05,52.0,2416.0,291.0,810.0,270.0,13.8556,500001.0
-118.49,34.05,42.0,1918.0,216.0,632.0,224.0,15.0001,500001.0
-118.49,34.04,50.0,2597.0,340.0,964.0,339.0,13.3036,500001.0
-118.5,34.15,33.0,3104.0,387.0,1111.0,376.0,13.4196,500001.0
-118.5,34.05,36.0,4152.0,542.0,1461.0,550.0,15.0001,500001.0
-118.5,34.04,52.0,2233.0,317.0,769.0,277.0,8.3839,500001.0
-118.51,34.25,24.0,4338.0,558.0,1514.0,549.0,8.8612,500001.0
-118.51,34.24,31.0,5297.0,664.0,1986.0,657.0,8.6454,483500.0
-118.51,34.04,38.0,4715.0,691.0,1660.0,637.0,10.1882,500001.0
-118.52,34.3,17.0,4542.0,621.0,2144.0,597.0,8.8467,450700.0
-118.52,34.23,35.0,1471.0,210.0,735.0,219.0,8.3841,472200.0
-118.52,34.04,43.0,2167.0,254.0,761.0,256.0,13.6842,500001.0
-118.52,34.04,42.0,993.0,130.0,368.0,134.0,10.8082,500001.0
-118.53,34.26,18.0,3674.0,577.0,1590.0,550.0,8.176,308400.0
-118.53,34.09,37.0,5477.0,833.0,1925.0,757.0,8.1888,500001.0
-118.54,34.3,22.0,4423.0,622.0,1995.0,582.0,8.2159,376200.0
-118.54,34.26,23.0,4960.0,592.0,1929.0,586.0,10.9052,500001.0
-118.54,34.06,21.0,3755.0,525.0,1493.0,526.0,11.4233,500001.0
-118.55,34.27,25.0,4919.0,661.0,2183.0,625.0,8.1356,352800.0
-118.55,34.26,21.0,4018.0,536.0,1508.0,529.0,8.203,445400.0
-118.55,34.04,41.0,1482.0,239.0,617.0,242.0,8.8619,500001.0
-118.56,34.25,31.0,1962.0,243.0,697.0,242.0,8.565,500001.0
-118.56,34.24,23.0,2980.0,362.0,1208.0,378.0,8.1714,500001.0
-118.56,34.03,34.0,2095.0,343.0,662.0,299.0,8.2934,500001.0
-118.57,34.25,20.0,4679.0,609.0,1945.0,609.0,8.7471,419900.0
-118.58,34.15,21.0,3856.0,547.0,1422.0,535.0,8.4196,450700.0
-118.58,34.06,25.0,4440.0,693.0,1560.0,636.0,8.8666,500001.0
-118.59,34.14,19.0,1303.0,155.0,450.0,145.0,10.5511,483100.0
-118.6,34.02,36.0,2043.0,467.0,606.0,326.0,8.4331,500001.0
-118.64,34.22,16.0,4312.0,574.0,1902.0,574.0,8.4438,390000.0
-118.65,34.21,5.0,5429.0,665.0,2315.0,687.0,9.6465,500001.0
-118.66,34.1,12.0,2560.0,365.0,907.0,366.0,10.076,500001.0
-118.69,34.21,10.0,3663.0,409.0,1179.0,371.0,12.542,500001.0
-118.69,34.18,11.0,1177.0,138.0,415.0,119.0,10.0472,500001.0
-118.69,34.08,23.0,204.0,40.0,117.0,41.0,9.7646,500001.0
-118.75,34.33,27.0,534.0,85.0,243.0,77.0,8.2787,330000.0
-118.83,34.17,17.0,4668.0,628.0,1917.0,624.0,8.1397,353900.0
-118.83,34.14,16.0,1316.0,194.0,450.0,173.0,10.1597,500001.0
-118.84,34.15,17.0,3785.0,494.0,1527.0,507.0,8.4443,358500.0
-118.85,34.14,24.0,1999.0,244.0,759.0,247.0,8.7657,366300.0
-118.85,34.14,16.0,4109.0,543.0,1409.0,560.0,8.1064,423400.0
-118.85,34.04,21.0,3837.0,578.0,1509.0,509.0,8.4476,500001.0
-118.86,34.16,16.0,1509.0,216.0,578.0,235.0,10.2614,410800.0
-118.9,34.19,26.0,1582.0,196.0,573.0,182.0,10.0595,500001.0
-119.08,35.34,18.0,4070.0,512.0,1580.0,540.0,10.5941,245800.0
-119.09,35.35,14.0,2113.0,256.0,842.0,265.0,8.5325,224100.0
-119.11,35.42,52.0,154.0,28.0,37.0,16.0,10.0263,200000.0
-119.31,34.44,5.0,403.0,48.0,208.0,54.0,12.632,500001.0
-119.32,36.33,20.0,1896.0,266.0,674.0,277.0,9.0376,239100.0
-119.61,34.43,16.0,2665.0,391.0,794.0,311.0,9.0267,500001.0
-119.68,34.44,23.0,2600.0,398.0,917.0,374.0,8.7394,500001.0
-119.77,36.86,7.0,4139.0,544.0,1843.0,562.0,8.2737,193500.0
-119.77,34.43,28.0,3318.0,441.0,1604.0,404.0,9.7821,500001.0
-119.78,36.86,10.0,2902.0,363.0,1200.0,363.0,8.3608,187300.0
-119.79,34.4,20.0,3104.0,415.0,1061.0,380.0,9.6885,500001.0
-119.84,36.85,8.0,3791.0,487.0,1424.0,475.0,10.5144,345900.0
-119.84,36.84,12.0,2396.0,290.0,863.0,258.0,8.7716,229200.0
-119.85,36.84,12.0,2272.0,304.0,840.0,305.0,8.9669,213900.0
-121.0,39.0,4.0,170.0,23.0,93.0,27.0,10.9891,312500.0
-121.01,37.74,14.0,2368.0,297.0,796.0,301.0,8.7783,435000.0
-121.16,38.75,27.0,771.0,108.0,315.0,111.0,8.4882,276600.0
-121.28,38.63,36.0,120.0,16.0,30.0,14.0,10.2264,350000.0
-121.35,38.58,20.0,2992.0,378.0,1105.0,368.0,8.6572,320200.0
-121.36,38.58,25.0,3196.0,406.0,978.0,419.0,8.4699,344000.0
-121.37,38.01,15.0,2430.0,315.0,1016.0,314.0,10.0088,242000.0
-121.39,38.57,33.0,2648.0,357.0,863.0,359.0,8.4016,338700.0
-121.5,38.54,52.0,1145.0,133.0,334.0,138.0,8.338,405800.0
-121.59,37.19,52.0,220.0,32.0,55.0,26.0,15.0001,131300.0
-121.69,36.52,15.0,4037.0,586.0,1596.0,557.0,8.0922,390100.0
-121.75,37.35,18.0,1947.0,250.0,605.0,184.0,8.1871,500001.0
-121.77,37.74,25.0,494.0,81.0,254.0,85.0,9.1531,418800.0
-121.77,36.53,18.0,2321.0,358.0,803.0,341.0,10.1854,426000.0
-121.81,37.38,29.0,570.0,76.0,244.0,72.0,12.3292,416700.0
-121.82,37.81,12.0,4711.0,659.0,2089.0,621.0,8.3209,485400.0
-121.85,37.72,43.0,228.0,40.0,83.0,42.0,10.3203,400000.0
-121.86,37.21,23.0,2552.0,305.0,916.0,316.0,9.1974,500001.0
-121.87,37.46,43.0,91.0,12.0,58.0,16.0,15.0001,500001.0
-121.87,37.21,18.0,1080.0,122.0,382.0,121.0,9.08,500001.0
-121.88,37.64,20.0,1309.0,184.0,514.0,172.0,10.9506,475800.0
-121.89,37.49,9.0,4909.0,577.0,1981.0,591.0,9.7194,500001.0
-121.89,37.23,16.0,3574.0,466.0,1503.0,487.0,8.1988,355900.0
-121.89,37.21,14.0,5636.0,697.0,2281.0,680.0,8.4262,459200.0
-121.9,37.44,9.0,957.0,139.0,532.0,142.0,8.6675,441000.0
-121.91,37.93,13.0,1610.0,198.0,703.0,217.0,8.7059,329400.0
-121.92,37.74,8.0,452.0,51.0,140.0,43.0,12.5915,432400.0
-121.93,37.76,5.0,2255.0,269.0,876.0,258.0,10.3345,461400.0
-121.93,37.66,24.0,3166.0,424.0,1081.0,400.0,8.3337,500001.0
-121.93,37.22,21.0,4872.0,594.0,1811.0,560.0,9.3834,500001.0
-121.94,37.83,11.0,2836.0,373.0,959.0,335.0,10.5815,500001.0
-121.94,37.56,15.0,5674.0,748.0,2412.0,714.0,8.3996,442900.0
-121.94,36.57,28.0,3153.0,409.0,569.0,271.0,14.4113,500001.0
-121.95,37.21,20.0,2345.0,322.0,890.0,276.0,10.0187,500001.0
-121.96,37.85,10.0,3209.0,379.0,1199.0,392.0,12.2478,500001.0
-121.96,37.76,8.0,3865.0,463.0,1548.0,432.0,9.7037,425100.0
-121.96,37.22,35.0,4709.0,723.0,1866.0,694.0,8.492,500001.0
-121.96,37.13,26.0,50.0,5.0,17.0,4.0,15.0001,400000.0
-121.97,37.87,4.0,1029.0,126.0,416.0,122.0,13.4883,500001.0
-121.98,37.8,16.0,2498.0,330.0,1027.0,343.0,8.155,343700.0
-121.98,37.25,19.0,755.0,93.0,267.0,99.0,15.0,500001.0
-121.98,37.24,35.0,3574.0,485.0,1325.0,476.0,8.5425,500001.0
-121.99,37.26,17.0,4034.0,611.0,1158.0,560.0,8.2069,442500.0
-121.99,37.25,25.0,1743.0,212.0,604.0,200.0,10.7582,500001.0
-121.99,37.25,22.0,4240.0,532.0,1480.0,514.0,11.2463,500001.0
-122.0,37.36,17.0,2070.0,278.0,797.0,275.0,8.6155,411200.0
-122.0,37.28,33.0,2170.0,311.0,854.0,303.0,8.3605,500001.0
-122.0,37.23,36.0,3191.0,430.0,1234.0,440.0,9.0704,500001.0
-122.01,37.92,18.0,2808.0,337.0,1038.0,337.0,8.3956,353600.0
-122.01,37.92,16.0,2638.0,345.0,1055.0,334.0,8.1163,365800.0
-122.01,37.28,22.0,2038.0,260.0,773.0,281.0,9.1569,500001.0
-122.01,37.27,28.0,3825.0,473.0,1415.0,480.0,10.675,500001.0
-122.01,37.27,27.0,3340.0,451.0,1220.0,447.0,8.8178,500001.0
-122.01,37.25,31.0,1574.0,193.0,551.0,191.0,10.2311,500001.0
-122.02,37.87,14.0,3056.0,369.0,1209.0,377.0,8.4352,441400.0
-122.02,37.35,26.0,2785.0,418.0,1221.0,422.0,8.1078,365700.0
-122.02,37.29,25.0,3845.0,492.0,1461.0,475.0,10.3979,500001.0
-122.02,37.29,18.0,2550.0,312.0,999.0,320.0,8.7939,500001.0
-122.02,37.28,25.0,3437.0,428.0,1198.0,411.0,9.3464,500001.0
-122.02,37.26,24.0,2411.0,299.0,847.0,299.0,10.2666,500001.0
-122.02,37.24,28.0,2796.0,365.0,1085.0,363.0,10.6834,500001.0
-122.03,37.87,21.0,3521.0,447.0,1396.0,467.0,8.2673,358700.0
-122.03,37.29,22.0,3118.0,438.0,1147.0,425.0,10.3653,500001.0
-122.03,37.28,29.0,3752.0,468.0,1320.0,471.0,9.8937,500001.0
-122.04,37.29,19.0,3625.0,432.0,1252.0,409.0,12.2145,500001.0
-122.04,37.24,24.0,1521.0,209.0,539.0,192.0,11.1557,500001.0
-122.05,37.31,25.0,4111.0,538.0,1585.0,568.0,9.2298,500001.0
-122.06,37.35,30.0,2040.0,294.0,787.0,278.0,8.758,500001.0
-122.06,37.33,29.0,1945.0,269.0,826.0,275.0,8.248,498800.0
-122.06,37.3,11.0,5488.0,706.0,1947.0,641.0,10.7326,500001.0
-122.07,37.36,28.0,4612.0,608.0,1686.0,567.0,10.0346,500001.0
-122.07,37.35,35.0,1579.0,210.0,570.0,196.0,8.5888,500001.0
-122.07,37.35,35.0,1447.0,205.0,619.0,206.0,9.8144,500001.0
-122.08,37.84,17.0,1320.0,159.0,1722.0,141.0,11.7064,500001.0
-122.08,37.82,4.0,2045.0,237.0,830.0,252.0,11.3421,500001.0
-122.08,37.36,31.0,2717.0,376.0,1001.0,381.0,9.281,500001.0
-122.08,37.36,28.0,2181.0,284.0,728.0,238.0,8.2266,500001.0
-122.08,37.35,33.0,2398.0,317.0,832.0,314.0,10.3591,500001.0
-122.08,37.34,28.0,1643.0,216.0,594.0,205.0,12.367,500001.0
-122.08,37.34,23.0,2597.0,335.0,922.0,338.0,10.5142,500001.0
-122.08,37.24,21.0,427.0,63.0,182.0,70.0,11.3283,500001.0
-122.09,37.35,30.0,1502.0,186.0,501.0,180.0,10.0259,500001.0
-122.1,37.37,40.0,2224.0,354.0,929.0,345.0,8.1064,500001.0
-122.1,37.37,37.0,2511.0,354.0,945.0,348.0,8.3924,500001.0
-122.1,37.36,32.0,1433.0,199.0,498.0,201.0,9.3586,500001.0
-122.11,37.37,22.0,1477.0,195.0,520.0,187.0,10.3329,500001.0
-122.11,37.36,34.0,1575.0,183.0,511.0,180.0,13.1867,500001.0
-122.11,37.31,7.0,189.0,26.0,84.0,29.0,13.8093,500001.0
-122.12,37.94,22.0,4949.0,626.0,1850.0,590.0,10.4549,500001.0
-122.12,37.4,32.0,3514.0,473.0,1583.0,480.0,10.3894,500001.0
-122.12,37.39,34.0,3561.0,497.0,1336.0,501.0,8.9172,500001.0
-122.12,37.38,34.0,1443.0,218.0,504.0,200.0,8.4709,500001.0
-122.12,37.37,18.0,1617.0,231.0,555.0,222.0,8.9021,500001.0
-122.12,37.29,11.0,436.0,70.0,212.0,75.0,8.6196,500001.0
-122.13,37.87,18.0,1820.0,220.0,728.0,229.0,10.3713,426100.0
-122.13,37.44,43.0,3004.0,440.0,1088.0,427.0,9.1508,500001.0
-122.13,37.39,27.0,3385.0,427.0,1248.0,409.0,12.0372,500001.0
-122.14,37.5,46.0,30.0,4.0,13.0,5.0,15.0001,500001.0
-122.14,37.45,48.0,2074.0,297.0,700.0,279.0,8.7051,500001.0
-122.14,37.43,52.0,1944.0,308.0,696.0,293.0,8.2664,500001.0
-122.14,37.43,52.0,1327.0,190.0,467.0,189.0,12.5902,500001.0
-122.14,37.38,26.0,2859.0,343.0,951.0,336.0,10.4277,500001.0
-122.15,37.46,52.0,1803.0,257.0,683.0,259.0,10.9508,500001.0
-122.15,37.46,39.0,906.0,109.0,353.0,112.0,10.3942,500001.0
-122.15,37.35,23.0,3814.0,485.0,1344.0,464.0,12.9792,500001.0
-122.16,37.89,32.0,1779.0,241.0,721.0,258.0,8.7589,434500.0
-122.16,37.86,36.0,3359.0,493.0,1298.0,483.0,8.1586,404300.0
-122.16,37.42,34.0,4448.0,610.0,2571.0,581.0,11.0492,500001.0
-122.17,37.46,47.0,2312.0,332.0,1044.0,282.0,9.459,500001.0
-122.18,37.9,36.0,4760.0,610.0,1511.0,572.0,9.0064,500001.0
-122.18,37.89,18.0,4845.0,735.0,1634.0,734.0,8.1489,499000.0
-122.18,37.86,33.0,4449.0,636.0,1684.0,617.0,8.9571,399700.0
-122.18,37.47,37.0,2848.0,328.0,852.0,327.0,13.367,500001.0
-122.18,37.46,40.0,2529.0,293.0,831.0,258.0,15.0001,500001.0
-122.18,37.44,44.0,2237.0,347.0,948.0,346.0,8.2436,500001.0
-122.18,37.41,21.0,1034.0,117.0,323.0,117.0,10.7237,500001.0
-122.19,37.84,18.0,1617.0,210.0,533.0,194.0,11.6017,392600.0
-122.19,37.83,28.0,1326.0,184.0,463.0,190.0,8.2049,335200.0
-122.19,37.82,32.0,1835.0,264.0,635.0,263.0,8.317,365900.0
-122.19,37.44,39.0,4402.0,618.0,1616.0,631.0,8.9955,500001.0
-122.19,37.44,38.0,3383.0,456.0,1203.0,465.0,9.3198,500001.0
-122.19,37.42,47.0,932.0,167.0,295.0,116.0,8.4375,500001.0
-122.2,37.9,36.0,2107.0,287.0,740.0,280.0,10.3416,500001.0
-122.2,37.83,26.0,1589.0,223.0,542.0,211.0,8.401,351200.0
-122.2,37.47,40.0,2959.0,389.0,985.0,365.0,9.9025,500001.0
-122.2,37.46,40.0,1723.0,208.0,976.0,209.0,9.8892,500001.0
-122.2,37.44,31.0,2328.0,270.0,722.0,247.0,15.0001,500001.0
-122.2,37.4,37.0,1296.0,194.0,540.0,192.0,8.2782,500001.0
-122.2,37.4,30.0,2612.0,338.0,980.0,324.0,10.0481,500001.0
-122.2,37.35,17.0,3095.0,442.0,1173.0,424.0,13.2986,500001.0
-122.21,37.46,48.0,2560.0,322.0,921.0,301.0,10.8758,500001.0
-122.21,37.46,40.0,1777.0,207.0,577.0,207.0,15.0001,500001.0
-122.21,37.43,33.0,1606.0,254.0,727.0,271.0,8.6963,500001.0
-122.21,37.43,20.0,975.0,134.0,324.0,146.0,9.7796,500001.0
-122.21,37.42,28.0,564.0,72.0,191.0,79.0,11.9666,500001.0
-122.21,37.38,28.0,4518.0,578.0,1489.0,559.0,11.3176,500001.0
-122.21,37.37,34.0,1476.0,217.0,613.0,223.0,8.2883,500001.0
-122.22,37.82,42.0,2991.0,335.0,1018.0,335.0,13.499,500001.0
-122.22,37.82,39.0,2492.0,310.0,808.0,315.0,11.8603,500001.0
